BCS_Solar,BCS_Eolica,BCA_Solar,BCA_Eolica,SIN_Solar,SIN_Eolica
{'electricity': 0.0},{'electricity': 0.112},{'electricity': 0.0},{'electricity': 0.02},{'electricity': 0.0},{'electricity': 0.86}
{'electricity': 0.0},{'electricity': 0.12},{'electricity': 0.0},{'electricity': 0.01},{'electricity': 0.0},{'electricity': 0.847}
{'electricity': 0.0},{'electricity': 0.134},{'electricity': 0.0},{'electricity': 0.015},{'electricity': 0.0},{'electricity': 0.834}
{'electricity': 0.0},{'electricity': 0.141},{'electricity': 0.0},{'electricity': 0.026},{'electricity': 0.0},{'electricity': 0.827}
{'electricity': 0.0},{'electricity': 0.122},{'electricity': 0.0},{'electricity': 0.037},{'electricity': 0.0},{'electricity': 0.822}
{'electricity': 0.0},{'electricity': 0.074},{'electricity': 0.0},{'electricity': 0.017},{'electricity': 0.0},{'electricity': 0.783}
{'electricity': 0.0},{'electricity': 0.026},{'electricity': 0.0},{'electricity': 0.007},{'electricity': 0.0},{'electricity': 0.74}
{'electricity': 0.0},{'electricity': 0.011},{'electricity': 0.0},{'electricity': 0.009},{'electricity': 0.0},{'electricity': 0.72}
{'electricity': 0.0},{'electricity': 0.015},{'electricity': 0.0},{'electricity': 0.002},{'electricity': 0.0},{'electricity': 0.706}
{'electricity': 0.0},{'electricity': 0.026},{'electricity': 0.0},{'electricity': 0.001},{'electricity': 0.0},{'electricity': 0.66}
{'electricity': 0.14},{'electricity': 0.011},{'electricity': 0.045},{'electricity': 0.0},{'electricity': 0.122},{'electricity': 0.804}
{'electricity': 0.371},{'electricity': 0.001},{'electricity': 0.285},{'electricity': 0.0},{'electricity': 0.359},{'electricity': 0.89}
{'electricity': 0.544},{'electricity': 0.001},{'electricity': 0.482},{'electricity': 0.0},{'electricity': 0.534},{'electricity': 0.911}
{'electricity': 0.657},{'electricity': 0.003},{'electricity': 0.546},{'electricity': 0.0},{'electricity': 0.648},{'electricity': 0.914}
{'electricity': 0.721},{'electricity': 0.004},{'electricity': 0.543},{'electricity': 0.0},{'electricity': 0.709},{'electricity': 0.907}
{'electricity': 0.737},{'electricity': 0.002},{'electricity': 0.64},{'electricity': 0.0},{'electricity': 0.725},{'electricity': 0.896}
{'electricity': 0.708},{'electricity': 0.012},{'electricity': 0.719},{'electricity': 0.002},{'electricity': 0.696},{'electricity': 0.885}
{'electricity': 0.632},{'electricity': 0.073},{'electricity': 0.66},{'electricity': 0.005},{'electricity': 0.623},{'electricity': 0.868}
{'electricity': 0.503},{'electricity': 0.151},{'electricity': 0.547},{'electricity': 0.007},{'electricity': 0.499},{'electricity': 0.833}
{'electricity': 0.321},{'electricity': 0.241},{'electricity': 0.379},{'electricity': 0.011},{'electricity': 0.305},{'electricity': 0.775}
{'electricity': 0.098},{'electricity': 0.422},{'electricity': 0.202},{'electricity': 0.046},{'electricity': 0.064},{'electricity': 0.748}
{'electricity': 0.0},{'electricity': 0.457},{'electricity': 0.0},{'electricity': 0.079},{'electricity': 0.0},{'electricity': 0.714}
{'electricity': 0.0},{'electricity': 0.337},{'electricity': 0.0},{'electricity': 0.044},{'electricity': 0.0},{'electricity': 0.736}
{'electricity': 0.0},{'electricity': 0.237},{'electricity': 0.0},{'electricity': 0.022},{'electricity': 0.0},{'electricity': 0.75}
{'electricity': 0.0},{'electricity': 0.204},{'electricity': 0.0},{'electricity': 0.008},{'electricity': 0.0},{'electricity': 0.743}
{'electricity': 0.0},{'electricity': 0.225},{'electricity': 0.0},{'electricity': 0.002},{'electricity': 0.0},{'electricity': 0.741}
{'electricity': 0.0},{'electricity': 0.254},{'electricity': 0.0},{'electricity': 0.001},{'electricity': 0.0},{'electricity': 0.726}
{'electricity': 0.0},{'electricity': 0.258},{'electricity': 0.0},{'electricity': 0.0},{'electricity': 0.0},{'electricity': 0.724}
{'electricity': 0.0},{'electricity': 0.24},{'electricity': 0.0},{'electricity': 0.0},{'electricity': 0.0},{'electricity': 0.72}
{'electricity': 0.0},{'electricity': 0.209},{'electricity': 0.0},{'electricity': 0.0},{'electricity': 0.0},{'electricity': 0.715}
{'electricity': 0.0},{'electricity': 0.177},{'electricity': 0.0},{'electricity': 0.0},{'electricity': 0.0},{'electricity': 0.718}
{'electricity': 0.0},{'electricity': 0.144},{'electricity': 0.0},{'electricity': 0.0},{'electricity': 0.0},{'electricity': 0.718}
{'electricity': 0.0},{'electricity': 0.108},{'electricity': 0.0},{'electricity': 0.0},{'electricity': 0.0},{'electricity': 0.697}
{'electricity': 0.0},{'electricity': 0.073},{'electricity': 0.0},{'electricity': 0.001},{'electricity': 0.0},{'electricity': 0.628}
{'electricity': 0.144},{'electricity': 0.033},{'electricity': 0.041},{'electricity': 0.001},{'electricity': 0.123},{'electricity': 0.801}
{'electricity': 0.376},{'electricity': 0.004},{'electricity': 0.279},{'electricity': 0.001},{'electricity': 0.358},{'electricity': 0.863}
{'electricity': 0.547},{'electricity': 0.001},{'electricity': 0.49},{'electricity': 0.0},{'electricity': 0.532},{'electricity': 0.869}
{'electricity': 0.661},{'electricity': 0.001},{'electricity': 0.629},{'electricity': 0.0},{'electricity': 0.644},{'electricity': 0.852}
{'electricity': 0.722},{'electricity': 0.0},{'electricity': 0.705},{'electricity': 0.002},{'electricity': 0.706},{'electricity': 0.827}
{'electricity': 0.737},{'electricity': 0.0},{'electricity': 0.735},{'electricity': 0.005},{'electricity': 0.722},{'electricity': 0.814}
{'electricity': 0.707},{'electricity': 0.0},{'electricity': 0.716},{'electricity': 0.011},{'electricity': 0.693},{'electricity': 0.821}
{'electricity': 0.627},{'electricity': 0.022},{'electricity': 0.648},{'electricity': 0.012},{'electricity': 0.616},{'electricity': 0.833}
{'electricity': 0.497},{'electricity': 0.135},{'electricity': 0.531},{'electricity': 0.008},{'electricity': 0.49},{'electricity': 0.826}
{'electricity': 0.312},{'electricity': 0.203},{'electricity': 0.359},{'electricity': 0.006},{'electricity': 0.312},{'electricity': 0.814}
{'electricity': 0.089},{'electricity': 0.321},{'electricity': 0.172},{'electricity': 0.01},{'electricity': 0.088},{'electricity': 0.841}
{'electricity': 0.0},{'electricity': 0.365},{'electricity': 0.0},{'electricity': 0.028},{'electricity': 0.0},{'electricity': 0.866}
{'electricity': 0.0},{'electricity': 0.291},{'electricity': 0.0},{'electricity': 0.039},{'electricity': 0.0},{'electricity': 0.879}
{'electricity': 0.0},{'electricity': 0.266},{'electricity': 0.0},{'electricity': 0.064},{'electricity': 0.0},{'electricity': 0.887}
{'electricity': 0.0},{'electricity': 0.278},{'electricity': 0.0},{'electricity': 0.054},{'electricity': 0.0},{'electricity': 0.89}
{'electricity': 0.0},{'electricity': 0.272},{'electricity': 0.0},{'electricity': 0.024},{'electricity': 0.0},{'electricity': 0.879}
{'electricity': 0.0},{'electricity': 0.272},{'electricity': 0.0},{'electricity': 0.006},{'electricity': 0.0},{'electricity': 0.867}
{'electricity': 0.0},{'electricity': 0.267},{'electricity': 0.0},{'electricity': 0.001},{'electricity': 0.0},{'electricity': 0.868}
{'electricity': 0.0},{'electricity': 0.259},{'electricity': 0.0},{'electricity': 0.0},{'electricity': 0.0},{'electricity': 0.863}
{'electricity': 0.0},{'electricity': 0.24},{'electricity': 0.0},{'electricity': 0.0},{'electricity': 0.0},{'electricity': 0.867}
{'electricity': 0.0},{'electricity': 0.21},{'electricity': 0.0},{'electricity': 0.0},{'electricity': 0.0},{'electricity': 0.869}
{'electricity': 0.0},{'electricity': 0.174},{'electricity': 0.0},{'electricity': 0.0},{'electricity': 0.0},{'electricity': 0.876}
{'electricity': 0.0},{'electricity': 0.145},{'electricity': 0.0},{'electricity': 0.0},{'electricity': 0.0},{'electricity': 0.884}
{'electricity': 0.0},{'electricity': 0.138},{'electricity': 0.0},{'electricity': 0.0},{'electricity': 0.0},{'electricity': 0.88}
{'electricity': 0.137},{'electricity': 0.128},{'electricity': 0.029},{'electricity': 0.001},{'electricity': 0.113},{'electricity': 0.945}
{'electricity': 0.366},{'electricity': 0.055},{'electricity': 0.247},{'electricity': 0.002},{'electricity': 0.355},{'electricity': 0.974}
{'electricity': 0.539},{'electricity': 0.083},{'electricity': 0.471},{'electricity': 0.0},{'electricity': 0.534},{'electricity': 0.978}
{'electricity': 0.653},{'electricity': 0.165},{'electricity': 0.624},{'electricity': 0.001},{'electricity': 0.642},{'electricity': 0.978}
{'electricity': 0.715},{'electricity': 0.127},{'electricity': 0.711},{'electricity': 0.004},{'electricity': 0.701},{'electricity': 0.976}
{'electricity': 0.73},{'electricity': 0.083},{'electricity': 0.737},{'electricity': 0.009},{'electricity': 0.716},{'electricity': 0.974}
{'electricity': 0.7},{'electricity': 0.066},{'electricity': 0.717},{'electricity': 0.021},{'electricity': 0.687},{'electricity': 0.972}
{'electricity': 0.623},{'electricity': 0.082},{'electricity': 0.646},{'electricity': 0.026},{'electricity': 0.609},{'electricity': 0.969}
{'electricity': 0.495},{'electricity': 0.112},{'electricity': 0.535},{'electricity': 0.038},{'electricity': 0.487},{'electricity': 0.961}
{'electricity': 0.315},{'electricity': 0.138},{'electricity': 0.352},{'electricity': 0.065},{'electricity': 0.314},{'electricity': 0.951}
{'electricity': 0.091},{'electricity': 0.145},{'electricity': 0.146},{'electricity': 0.093},{'electricity': 0.076},{'electricity': 0.952}
{'electricity': 0.0},{'electricity': 0.147},{'electricity': 0.0},{'electricity': 0.106},{'electricity': 0.0},{'electricity': 0.958}
{'electricity': 0.0},{'electricity': 0.102},{'electricity': 0.0},{'electricity': 0.09},{'electricity': 0.0},{'electricity': 0.963}
{'electricity': 0.0},{'electricity': 0.066},{'electricity': 0.0},{'electricity': 0.072},{'electricity': 0.0},{'electricity': 0.964}
{'electricity': 0.0},{'electricity': 0.053},{'electricity': 0.0},{'electricity': 0.047},{'electricity': 0.0},{'electricity': 0.966}
{'electricity': 0.0},{'electricity': 0.068},{'electricity': 0.0},{'electricity': 0.024},{'electricity': 0.0},{'electricity': 0.966}
{'electricity': 0.0},{'electricity': 0.09},{'electricity': 0.0},{'electricity': 0.008},{'electricity': 0.0},{'electricity': 0.968}
{'electricity': 0.0},{'electricity': 0.077},{'electricity': 0.0},{'electricity': 0.002},{'electricity': 0.0},{'electricity': 0.971}
{'electricity': 0.0},{'electricity': 0.041},{'electricity': 0.0},{'electricity': 0.001},{'electricity': 0.0},{'electricity': 0.976}
{'electricity': 0.0},{'electricity': 0.02},{'electricity': 0.0},{'electricity': 0.003},{'electricity': 0.0},{'electricity': 0.979}
{'electricity': 0.0},{'electricity': 0.018},{'electricity': 0.0},{'electricity': 0.006},{'electricity': 0.0},{'electricity': 0.976}
{'electricity': 0.0},{'electricity': 0.022},{'electricity': 0.0},{'electricity': 0.004},{'electricity': 0.0},{'electricity': 0.968}
{'electricity': 0.0},{'electricity': 0.03},{'electricity': 0.0},{'electricity': 0.001},{'electricity': 0.0},{'electricity': 0.947}
{'electricity': 0.0},{'electricity': 0.035},{'electricity': 0.0},{'electricity': 0.0},{'electricity': 0.0},{'electricity': 0.907}
{'electricity': 0.14},{'electricity': 0.03},{'electricity': 0.008},{'electricity': 0.003},{'electricity': 0.098},{'electricity': 0.889}
{'electricity': 0.372},{'electricity': 0.004},{'electricity': 0.103},{'electricity': 0.009},{'electricity': 0.343},{'electricity': 0.932}
{'electricity': 0.549},{'electricity': 0.004},{'electricity': 0.221},{'electricity': 0.007},{'electricity': 0.522},{'electricity': 0.966}
{'electricity': 0.663},{'electricity': 0.005},{'electricity': 0.369},{'electricity': 0.026},{'electricity': 0.633},{'electricity': 0.973}
{'electricity': 0.722},{'electricity': 0.001},{'electricity': 0.549},{'electricity': 0.056},{'electricity': 0.692},{'electricity': 0.971}
{'electricity': 0.735},{'electricity': 0.0},{'electricity': 0.646},{'electricity': 0.082},{'electricity': 0.687},{'electricity': 0.968}
{'electricity': 0.704},{'electricity': 0.0},{'electricity': 0.678},{'electricity': 0.092},{'electricity': 0.641},{'electricity': 0.964}
{'electricity': 0.624},{'electricity': 0.0},{'electricity': 0.64},{'electricity': 0.075},{'electricity': 0.508},{'electricity': 0.955}
{'electricity': 0.494},{'electricity': 0.079},{'electricity': 0.532},{'electricity': 0.054},{'electricity': 0.297},{'electricity': 0.922}
{'electricity': 0.31},{'electricity': 0.196},{'electricity': 0.364},{'electricity': 0.049},{'electricity': 0.122},{'electricity': 0.895}
{'electricity': 0.086},{'electricity': 0.359},{'electricity': 0.179},{'electricity': 0.062},{'electricity': 0.02},{'electricity': 0.915}
{'electricity': 0.0},{'electricity': 0.309},{'electricity': 0.0},{'electricity': 0.112},{'electricity': 0.0},{'electricity': 0.932}
{'electricity': 0.0},{'electricity': 0.148},{'electricity': 0.0},{'electricity': 0.083},{'electricity': 0.0},{'electricity': 0.931}
{'electricity': 0.0},{'electricity': 0.073},{'electricity': 0.0},{'electricity': 0.041},{'electricity': 0.0},{'electricity': 0.92}
{'electricity': 0.0},{'electricity': 0.058},{'electricity': 0.0},{'electricity': 0.032},{'electricity': 0.0},{'electricity': 0.908}
{'electricity': 0.0},{'electricity': 0.059},{'electricity': 0.0},{'electricity': 0.028},{'electricity': 0.0},{'electricity': 0.902}
{'electricity': 0.0},{'electricity': 0.054},{'electricity': 0.0},{'electricity': 0.02},{'electricity': 0.0},{'electricity': 0.897}
{'electricity': 0.0},{'electricity': 0.043},{'electricity': 0.0},{'electricity': 0.008},{'electricity': 0.0},{'electricity': 0.89}
{'electricity': 0.0},{'electricity': 0.031},{'electricity': 0.0},{'electricity': 0.001},{'electricity': 0.0},{'electricity': 0.88}
{'electricity': 0.0},{'electricity': 0.03},{'electricity': 0.0},{'electricity': 0.023},{'electricity': 0.0},{'electricity': 0.866}
{'electricity': 0.0},{'electricity': 0.039},{'electricity': 0.0},{'electricity': 0.092},{'electricity': 0.0},{'electricity': 0.851}
{'electricity': 0.0},{'electricity': 0.057},{'electricity': 0.0},{'electricity': 0.106},{'electricity': 0.0},{'electricity': 0.835}
{'electricity': 0.0},{'electricity': 0.078},{'electricity': 0.0},{'electricity': 0.092},{'electricity': 0.0},{'electricity': 0.839}
{'electricity': 0.0},{'electricity': 0.091},{'electricity': 0.0},{'electricity': 0.078},{'electricity': 0.0},{'electricity': 0.831}
{'electricity': 0.137},{'electricity': 0.08},{'electricity': 0.03},{'electricity': 0.062},{'electricity': 0.114},{'electricity': 0.887}
{'electricity': 0.368},{'electricity': 0.038},{'electricity': 0.252},{'electricity': 0.084},{'electricity': 0.358},{'electricity': 0.924}
{'electricity': 0.545},{'electricity': 0.017},{'electricity': 0.45},{'electricity': 0.225},{'electricity': 0.538},{'electricity': 0.935}
{'electricity': 0.66},{'electricity': 0.009},{'electricity': 0.577},{'electricity': 0.343},{'electricity': 0.654},{'electricity': 0.938}
{'electricity': 0.72},{'electricity': 0.011},{'electricity': 0.643},{'electricity': 0.386},{'electricity': 0.717},{'electricity': 0.938}
{'electricity': 0.732},{'electricity': 0.013},{'electricity': 0.676},{'electricity': 0.452},{'electricity': 0.733},{'electricity': 0.938}
{'electricity': 0.702},{'electricity': 0.049},{'electricity': 0.669},{'electricity': 0.538},{'electricity': 0.705},{'electricity': 0.938}
{'electricity': 0.625},{'electricity': 0.148},{'electricity': 0.602},{'electricity': 0.63},{'electricity': 0.629},{'electricity': 0.933}
{'electricity': 0.497},{'electricity': 0.295},{'electricity': 0.495},{'electricity': 0.685},{'electricity': 0.504},{'electricity': 0.906}
{'electricity': 0.316},{'electricity': 0.467},{'electricity': 0.337},{'electricity': 0.675},{'electricity': 0.324},{'electricity': 0.873}
{'electricity': 0.087},{'electricity': 0.599},{'electricity': 0.153},{'electricity': 0.63},{'electricity': 0.084},{'electricity': 0.872}
{'electricity': 0.0},{'electricity': 0.606},{'electricity': 0.0},{'electricity': 0.591},{'electricity': 0.0},{'electricity': 0.865}
{'electricity': 0.0},{'electricity': 0.569},{'electricity': 0.0},{'electricity': 0.613},{'electricity': 0.0},{'electricity': 0.852}
{'electricity': 0.0},{'electricity': 0.522},{'electricity': 0.0},{'electricity': 0.638},{'electricity': 0.0},{'electricity': 0.849}
{'electricity': 0.0},{'electricity': 0.477},{'electricity': 0.0},{'electricity': 0.679},{'electricity': 0.0},{'electricity': 0.85}
{'electricity': 0.0},{'electricity': 0.425},{'electricity': 0.0},{'electricity': 0.685},{'electricity': 0.0},{'electricity': 0.856}
{'electricity': 0.0},{'electricity': 0.379},{'electricity': 0.0},{'electricity': 0.693},{'electricity': 0.0},{'electricity': 0.826}
{'electricity': 0.0},{'electricity': 0.404},{'electricity': 0.0},{'electricity': 0.718},{'electricity': 0.0},{'electricity': 0.814}
{'electricity': 0.0},{'electricity': 0.457},{'electricity': 0.0},{'electricity': 0.69},{'electricity': 0.0},{'electricity': 0.811}
{'electricity': 0.0},{'electricity': 0.447},{'electricity': 0.0},{'electricity': 0.674},{'electricity': 0.0},{'electricity': 0.8}
{'electricity': 0.0},{'electricity': 0.471},{'electricity': 0.0},{'electricity': 0.594},{'electricity': 0.0},{'electricity': 0.774}
{'electricity': 0.0},{'electricity': 0.563},{'electricity': 0.0},{'electricity': 0.516},{'electricity': 0.0},{'electricity': 0.714}
